Diện tích,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Pháp lý,Nội thất
71 m²,10 tỷ,4 tầng,2 phòng,2 phòng,16.0563101,108.2128128,"8,8 m",,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
200 m²,25 tỷ,3 tầng,4 phòng,5 phòng,16.0349777,108.2088378,10 m,"7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng.,Cao cấp
100 m²,"5,9 tỷ",3 tầng,3 phòng,4 phòng,16.0066428,108.219174,5 m,"7,5 m",Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
60 m²,"3,5 tỷ",,,,16.0555524341755,108.231922764054,"4,5 m",,,,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"6,3 tỷ",2 tầng,3 phòng,4 phòng,16.0196951,108.2275768,"7,5 m","7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
90 m²,"3,65 tỷ",3 tầng,3 phòng,3 phòng,15.9839369037814,108.216122288167,5 m,"5,5 m",,,Sổ đỏ/ Sổ hồng.,
375 m²,87 tỷ,,60 phòng,,16.0768775,108.2288615,,,,,Sổ đỏ/ Sổ hồng,
183 m²,12 tỷ,3 tầng,3 phòng,4 phòng,16.0183067321777,108.221748352051,"9,41 m","7,5 m",Tây - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng.,Đầy đủ.
60 m²,"8,3 tỷ",4 tầng,3 phòng,4 phòng,16.0637114,108.2142035,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng.,Đầy đủ
70 m²,"9,5 tỷ",4 tầng,5 phòng,5 phòng,16.054337,108.2452703,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
120 m²,14 tỷ,4 tầng,11 phòng,11 phòng,16.0699161,108.2366087,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
730 m²,"39,5 tỷ",,,,16.0597221272935,108.239508419367,20 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
80 m²,"5,6 tỷ",3 tầng,3 phòng,3 phòng,16.056172499444,108.165958832565,5 m,,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng.,Cao cấp.
100 m²,"2,83 tỷ",,1 phòng,1 phòng,15.9840584840997,108.208585369941,5 m,"5,5 m",Đông - Nam,,Sổ đỏ/ Sổ hồng.,Cơ bản.
80 m²,"5,1 tỷ",3 tầng,3 phòng,2 phòng,16.0563995314561,108.165890191729,"5,5 m","10,5 m",Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,7 tỷ,3 tầng,3 phòng,4 phòng,16.0196970648039,108.227551348783,5 m,"7,5 m",Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"6,75 tỷ",3 tầng,4 phòng,4 phòng,16.0726278904647,108.155734996286,5 m,"5,5 m",,,Sổ đỏ/ Sổ hồng,
255 m²,Thỏa thuận,,,,16.0527490105295,108.244289715493,15 m,,Đông - Nam,,Sổ đỏ/ Sổ hồng,
95 m²,"4,9 tỷ",2 tầng,3 phòng,3 phòng,16.0699345662184,108.243264647329,"4,7 m",,,,Sổ đỏ/ Sổ hồng,Đầy đủ
"499,4 m²",200 tỷ,12 tầng,100 phòng,100 phòng,16.0470926,108.2495224,"21,27 m",,,,Sổ đỏ/ Sổ hồng,Đầy đủ
180 m²,"14,5 tỷ",2 tầng,4 phòng,4 phòng,16.084630987779,108.245633349275,10 m,"5,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ.
61 m²,"3,9 tỷ",3 tầng,3 phòng,3 phòng,16.0520869492167,108.217543619732,,"2,5 m",,,Sổ đỏ/ Sổ hồng,
480 m²,"25,7 tỷ",2 tầng,2 phòng,2 phòng,15.9926316,108.269373,,,,,,Đầy đủ
390 m²,150 triệu/m²,2 tầng,5 phòng,5 phòng,16.0559425630224,108.211814149306,10 m,15 m,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Cơ bản.
300 m²,21 tỷ,3 tầng,4 phòng,5 phòng,15.9918308258057,108.261306762695,15 m,20 m,Tây - Nam,Đông - Bắc,Sổ hồng,Hoàn thiện ngoại thất cao cấp.
135 m²,"14,8 tỷ",2 tầng,4 phòng,4 phòng,16.0476902464613,108.246650197907,"6,6 m","5,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ.
161 m²,120 triệu/m²,3 tầng,3 phòng,3 phòng,16.0657518307169,108.187305426177,,,Nam,,Sổ đỏ/ Sổ hồng.,Cơ bản.
52 m²,"12,5 tỷ",2 tầng,3 phòng,3 phòng,16.0559177995379,108.21139411495,"6,45 m",15 m,Bắc,Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
600 m²,"15,7 tỷ",,,,16.006965637207,108.265907287598,,,,,,
620 m²,"15,5 tỷ",,3 phòng,3 phòng,16.006965637207,108.265907287598,,,,,Đang chờ sổ,Đầy đủ
125 m²,"3,65 tỷ",2 tầng,4 phòng,2 phòng,15.9944834,108.2387365,5 m,,,,,
100 m²,"4,2 tỷ",3 tầng,,,16.0935726165771,108.12629699707,5 m,15 m,Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,
85 m²,"5,5 tỷ",3 tầng,3 phòng,3 phòng,16.0239643690999,108.212606155566,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
61 m²,5 tỷ,3 tầng,,,16.0434203588962,108.218873221475,,"7,5 m",,,,
"112,5 m²",21 tỷ,6 tầng,,,16.0795825087779,108.214878652129,"4,5 m",,,,,
"123,2 m²","17,4 tỷ",2 tầng,3 phòng,2 phòng,16.0584635620463,108.164952966621,5 m,30 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
200 m²,25 tỷ,5 tầng,,,16.0354593530592,108.214235207789,10 m,"10,5 m",,,Sổ đỏ/ Sổ hồng,
108 m²,32 tỷ,5 tầng,,,16.0883827209473,108.228889465332,6 m,10 m,Bắc,Bắc,Hợp đồng mua bán,Không nội thất
212 m²,"11,9 tỷ",1 tầng,1 phòng,1 phòng,16.0558958503473,108.239441246582,11 m,5 m,,,Sổ đỏ/ Sổ hồng,
"112,5 m²","6,7 tỷ",3 tầng,3 phòng,4 phòng,16.0181471832941,108.232881707367,5 m,"7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
82 m²,"7,5 tỷ",3 tầng,3 phòng,3 phòng,16.0697013617093,108.187690285502,6 m,"7,5 m",Nam,Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
90 m²,"21,5 tỷ",4 tầng,7 phòng,8 phòng,16.0486924430997,108.247095535239,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
85 m²,"14,5 tỷ",4 tầng,4 phòng,4 phòng,16.0648795,108.2164989,"5,8 m","7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
"112,5 m²","18,5 tỷ",6 tầng,21 phòng,21 phòng,16.0671719,108.2443389,"4,5 m","7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ.
76 m²,"7,2 tỷ",4 tầng,3 phòng,5 phòng,16.0337299802056,108.215311436606,5 m,,Đông,,Sổ đỏ/ Sổ hồng,Đầy đủ
607 m²,Thỏa thuận,2 tầng,3 phòng,3 phòng,16.0170230865479,108.260246276855,16 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,
48 m²,"2,35 tỷ",3 tầng,5 phòng,3 phòng,16.0659409937349,108.198784623958,,,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Cơ bản
278 m²,"18,5 tỷ",2 tầng,3 phòng,3 phòng,15.9786577224731,108.27596282959,9 m,7 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
40 m²,"2,5 tỷ",1 tầng,1 phòng,1 phòng,16.0523269,108.2177412,"4,5 m",2 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
81 m²,"3,1 tỷ",1 tầng,1 phòng,1 phòng,16.0019136739511,108.209853445097,5 m,"5,5 m",Đông,Đông,Sổ đỏ/ Sổ hồng,Không nội thất
100 m²,8 tỷ,3 tầng,3 phòng,3 phòng,16.0326171752755,108.229624428499,5 m,"7,5 m",Bắc,Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
"112,5 m²","7,5 tỷ",3 tầng,3 phòng,3 phòng,16.0179291,108.2323593,5 m,"7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
165 m²,"10,5 tỷ",4 tầng,11 phòng,11 phòng,16.0124407,108.2386113,7 m,7 m,Tây - Bắc,Đông,Sổ đỏ/ Sổ hồng.,Đầy đủ
130 m²,17 tỷ,1 tầng,1 phòng,1 phòng,16.0689254,108.237559,6 m,"7,5 m",,,Sổ đỏ/ Sổ hồng.,Đầy đủ
127 m²,"12,3 tỷ",3 tầng,5 phòng,5 phòng,16.023494692965,108.204502699118,5 m,33 m,Tây,,Sổ đỏ/ Sổ hồng,Đầy đủ
85 m²,"7,6 tỷ",3 tầng,3 phòng,4 phòng,16.0366112134382,108.20819586478,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
103 m²,"15,5 tỷ",3 tầng,,,16.0503101,108.2152047,"7,5 m",,,,Sổ đỏ/ Sổ hồng,
"73,5 m²","7,2 tỷ",2 tầng,3 phòng,3 phòng,16.0564705119258,108.241447267033,"4,07 m",,,,,Nội thất đầy đủ.
108 m²,"16,5 tỷ",3 tầng,4 phòng,4 phòng,16.0883827209473,108.228889465332,,,,,Sổ đỏ/ Sổ hồng,Không nội thất.
108 m²,"4,2 tỷ",1 tầng,3 phòng,1 phòng,16.0986822,108.2328591,6 m,,,,Sổ đỏ/ Sổ hồng,
64 m²,"3,25 tỷ",2 tầng,2 phòng,2 phòng,16.0894892023589,108.245826924047,,,,,Sổ đỏ/ Sổ hồng,
54 m²,"8,2 tỷ",4 tầng,,,16.0795875047807,108.233966534608,"7,3 m",,,,Có sổ,
100 m²,"7,1 tỷ",2 tầng,3 phòng,3 phòng,16.009877356641,108.257421483695,5 m,30 m,Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
236 m²,82 tỷ,1 tầng,3 phòng,2 phòng,16.0685886,108.2207482,2 m,"10,5 m",,,,
215 m²,"17,5 tỷ",5 tầng,18 phòng,,15.9741553468272,108.257444534096,9 m,"7,5 m",,,,Full nội thất.
85 m²,"5,1 tỷ",2 tầng,3 phòng,2 phòng,16.0678153437747,108.170472326177,5 m,"5,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Cơ bản
90 m²,"7,8 tỷ",,,,,,,,,,,
180 m²,"12,8 tỷ",,,,16.0717946,108.1646894,,,,,,
100 m²,"3,97 tỷ",,,,16.064252,108.1667632,,,,,,
108 m²,16 tỷ,,,,16.0883827209473,108.228889465332,,,,,Sổ đỏ/ Sổ hồng,
150 m²,11 tỷ,2 tầng,3 phòng,3 phòng,16.0837523792431,108.229245774244,,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
215 m²,24 tỷ,4 tầng,6 phòng,,16.0497496,108.2407263,"7,5 m",6 m,,,,
108 m²,16 tỷ,,,,16.0883827209473,108.228889465332,,,,,Sổ đỏ/ Sổ hồng,
345 m²,300 triệu/m²,,,,16.0883827209473,108.228889465332,,,,,Sổ đỏ/ Sổ hồng,
85 m²,"3,9 tỷ",1 tầng,2 phòng,2 phòng,16.0943713928595,108.23104152141,5 m,"5,5 m",,,Sổ đỏ/ Sổ hồng,Không nội thất.
345 m²,300 triệu/m²,,,,16.0883827209473,108.228889465332,,,,,,
108 m²,20 tỷ,,,,16.0883827209473,108.228889465332,,,,,,
345 m²,270 triệu/m²,,,,16.0883827209473,108.228889465332,,,,,Sổ đỏ/ Sổ hồng,
345 m²,300 triệu/m²,,,,16.0883827209473,108.228889465332,,,,,,
345 m²,100 tỷ,,,,16.0883827209473,108.228889465332,,,,,Sổ đỏ/ Sổ hồng,
108 m²,17 tỷ,,,,16.0883827209473,108.228889465332,,,,,,
345 m²,280 triệu/m²,,,,16.0883827209473,108.228889465332,,,,,Sổ đỏ/ Sổ hồng,
100 m²,Thỏa thuận,,2 phòng,1 phòng,16.0262186054656,108.241549145376,,,,,Sổ đỏ/ Sổ hồng,Cơ bản
136 m²,"9,85 tỷ",3 tầng,4 phòng,3 phòng,16.0452223,108.2222529,6 m,5 m,Đông,Đông,Sổ đỏ/ Sổ hồng,Cơ bản.
100 m²,"7,2 tỷ",3 tầng,3 phòng,4 phòng,,,5 m,,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
26 m²,"1,78 tỷ",2 tầng,1 phòng,1 phòng,16.0628091750703,108.208914484319,2 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ.
105 m²,"8,2 tỷ",3 tầng,4 phòng,4 phòng,16.0559103066523,108.165589798513,,"7,5 m",,,,
50 m²,"3,9 tỷ",3 tầng,4 phòng,4 phòng,16.0500300763047,108.214943060791,"3,45 m",3 m,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
80 m²,"7,5 tỷ",4 tầng,3 phòng,5 phòng,16.0326974090721,108.215629345567,5 m,"11,5 m",Đông,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ
70 m²,"5,35 tỷ",2 tầng,3 phòng,3 phòng,16.0600799,108.2330628,5 m,5 m,Đông,,Sổ đỏ/ Sổ hồng.,
90 m²,"15,5 tỷ",4 tầng,5 phòng,5 phòng,16.0672606,108.2419739,"4,5 m","10,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
"67,5 m²",Thỏa thuận,,3 phòng,3 phòng,16.0490064386505,108.244914268964,,,Đông,Đông,Sổ đỏ/ Sổ hồng.,Cơ bản.
60 m²,4 tỷ,3 tầng,4 phòng,3 phòng,16.024677563804,108.213266179328,5 m,10 m,Tây - Nam,Nam,,
"118,9 m²",21 tỷ,,,,16.054795521996,108.241466167519,"5,2 m",,,,,
237 m²,6 tỷ,2 tầng,4 phòng,3 phòng,16.0648425852714,108.150846785591,"9,2 m","7,5 m",,,Sổ đỏ/ Sổ hồng.,Cơ bản.
100 m²,8 tỷ,3 tầng,3 phòng,4 phòng,16.0326326818837,108.228779007399,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"6,8 tỷ",2 tầng,3 phòng,3 phòng,16.0782538962403,108.236606553588,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Cơ bản
600 m²,Thỏa thuận,21 tầng,130 phòng,,16.0574731,108.2465536,,,,,,
144 m²,17 tỷ,2 tầng,3 phòng,2 phòng,16.0436045950035,108.244317177498,9 m,"10,5 m",,,Sổ đỏ/ Sổ hồng,
110 m²,"7,95 tỷ",4 tầng,4 phòng,4 phòng,16.0412294742905,108.217980336423,,75 m,Bắc,Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
108 m²,"18,47 tỷ",3 tầng,6 phòng,6 phòng,16.0883827209473,108.228889465332,6 m,,Tây,Tây,Sổ đỏ/ Sổ hồng,Không nội thất
75 m²,"9,6 tỷ",4 tầng,3 phòng,4 phòng,16.0599734,108.213527,"4,5 m","7,5 m",,,Sổ đỏ/ Sổ hồng.,Không nội thất.
80 m²,19 tỷ,4 tầng,,,16.0536444955461,108.211722868533,,,,,,
70 m²,"11,5 tỷ",5 tầng,9 phòng,9 phòng,16.0476897,108.2466488,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
"192,2 m²",45 tỷ,9 tầng,30 phòng,31 phòng,16.0783341392075,108.236459969098,10 m,"5,5 m",Nam,Nam,Sổ đỏ/ Sổ hồng.,
"102,5 m²","6,4 tỷ",2 tầng,3 phòng,,16.0372128801774,108.244382868289,,"5,5 m",Đông,,Sổ đỏ/ Sổ hồng,Đầy đủ.
"203,7 m²",22 tỷ,4 tầng,,,16.033109664917,108.224235534668,,,,,,
166 m²,28 tỷ,6 tầng,18 phòng,20 phòng,16.0576304,108.2443058,10 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
103 m²,15 tỷ,3 tầng,4 phòng,4 phòng,16.0503101,108.2152047,"7,44 m","7,5 m",Đông - Nam,,Sổ đỏ/ Sổ hồng.,Cơ bản.
62 m²,"7,99 tỷ",,,,16.0662242,108.2084278,10 m,,,,,
103 m²,Thỏa thuận,3 tầng,,,16.0503101,108.2152047,"7,44 m","7,5 m",Đông - Nam,,Sổ đỏ/ Sổ hồng,Không nội thất
150 m²,"11,5 tỷ",5 tầng,10 phòng,10 phòng,16.0991291,108.2303615,10 m,"10,5 m",Tây - Bắc,,,
"131,2 m²",20 tỷ,8 tầng,20 phòng,21 phòng,16.0476897,108.2466488,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ.
60 m²,"3,55 tỷ",3 tầng,2 phòng,3 phòng,16.054098,108.2348732,,,Bắc,,Sổ đỏ/ Sổ hồng,Đầy đủ.
103 m²,"15,5 tỷ",3 tầng,3 phòng,6 phòng,16.0503101,108.2152047,"7,44 m","7,5 m",Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Không nội thất
90 m²,"8,65 tỷ",3 tầng,4 phòng,3 phòng,16.0424846919677,108.214070256029,5 m,"5,5 m",,,Sổ đỏ/ Sổ hồng,
"161,4 m²","8,55 tỷ",1 tầng,3 phòng,2 phòng,16.0639950424656,108.221423735962,"5,6 m",4 m,Đông - Nam,,,
79 m²,"11,3 tỷ",3 tầng,4 phòng,5 phòng,16.0829827055706,108.245050883395,5 m,15 m,Tây,,Sổ đỏ/ Sổ hồng,Đầy đủ.
115 m²,Thỏa thuận,5 tầng,,,15.9878478374712,108.260775002602,,,Tây - Nam,,,
"51,2 m²","5,1 tỷ",1 tầng,2 phòng,1 phòng,16.0711811,108.1955668,,"10,5 m",Bắc,,Sổ đỏ/ Sổ hồng,Đầy đủ
81 m²,"5,3 tỷ",1 tầng,2 phòng,1 phòng,16.0779373445748,108.160569516836,"4,5 m","10,5 m",Tây - Bắc,,Sổ đỏ/ Sổ hồng.,
100 m²,"4,15 tỷ",,,,15.9874040541887,108.236147491914,,,Tây - Nam,,,
"157,5 m²",25 tỷ,2 tầng,4 phòng,,16.0323872437133,108.218888159149,"7,5 m",15 m,,,Sổ đỏ/ Sổ hồng,
60 m²,"4,35 tỷ",3 tầng,3 phòng,3 phòng,16.030044,108.225484,,"4,5 m",,,,Full nội thất.
60 m²,"3,85 tỷ",3 tầng,3 phòng,2 phòng,16.0249127395817,108.213734518086,,"3,75 m",Tây,,Sổ đỏ/ Sổ hồng,Cơ bản
90 m²,"6,5 tỷ",2 tầng,3 phòng,2 phòng,16.0649231128813,108.194965531799,5 m,,Bắc,Bắc,Sổ đỏ/ Sổ hồng,
43 m²,"2,35 tỷ",2 tầng,2 phòng,2 phòng,16.0689190400537,108.209850696087,"4,3 m",2 m,Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,
100 m²,"13,6 tỷ",5 tầng,13 phòng,13 phòng,16.0636847368125,108.246335996518,5 m,55 m,,,Sổ đỏ/ Sổ hồng,
200 m²,Thỏa thuận,3 tầng,4 phòng,3 phòng,15.9876941355557,108.260722417961,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
186 m²,"6,9 tỷ",2 tầng,4 phòng,4 phòng,16.052098,108.1525266,10 m,4 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
65 m²,"2,4 tỷ",2 tầng,3 phòng,2 phòng,16.0514638,108.1699852,4 m,"3,5 m",,,,
90 m²,"4,18 tỷ",,2 phòng,2 phòng,15.983247,108.25209,6 m,"9,5 m",Tây,,Sổ đỏ/ Sổ hồng,Không nội thất
95 m²,"6,3 tỷ",4 tầng,5 phòng,5 phòng,16.0316657949361,108.250227614862,5 m,"7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.
53 m²,"13,5 tỷ",4 tầng,3 phòng,3 phòng,16.0633551453752,108.210473812003,"7,5 m",20 m,Tây,Tây,,
120 m²,Thỏa thuận,4 tầng,5 phòng,,16.03311,108.224236,6 m,"7,5 m",,,Sổ đỏ/ Sổ hồng.,
95 m²,"9,6 tỷ",3 tầng,4 phòng,4 phòng,16.0550752268451,108.241596951229,,6 m,,,Sổ đỏ/ Sổ hồng,Cơ bản
100 m²,7 tỷ,3 tầng,3 phòng,4 phòng,16.0233951381024,108.224883196206,5 m,"7,5 m",Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
137 m²,Thỏa thuận,3 tầng,5 phòng,5 phòng,16.0935726165771,108.12629699707,5 m,,Đông - Nam,Đông - Nam,Đã có sổ và sở hữu vĩnh viễn,Không nội thất
42 m²,"2,9 tỷ",3 tầng,3 phòng,3 phòng,16.0430209,108.2215375,5 m,3 m,Tây,Đông - Nam,,
76 m²,"2,95 tỷ",,,,16.0686221897151,108.230760141943,,"3,5 m",,,Sổ đỏ/ Sổ hồng,
170 m²,"8,99 tỷ",3 tầng,6 phòng,6 phòng,16.041171012651,108.20841751867,"7,5 m","7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.
170 m²,"8,99 tỷ",3 tầng,6 phòng,6 phòng,16.0410607008386,108.208424494887,"7,5 m","7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.
81 m²,"5,2 tỷ",3 tầng,4 phòng,3 phòng,16.0618476,108.1836263,,,,,,
"112,5 m²","6,7 tỷ",3 tầng,3 phòng,4 phòng,16.0180354057573,108.23264153132,5 m,"7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
120 m²,"5,4 tỷ",1 tầng,2 phòng,1 phòng,16.091885697806,108.246360630317,5 m,"5,5 m",Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"2,95 tỷ",,2 phòng,1 phòng,15.979116371685,108.213197222602,5 m,"5,5 m",Nam,,Sổ đỏ/ Sổ hồng,Cơ bản
100 m²,27 tỷ,5 tầng,,,16.0673480471807,108.223755646394,,6 m,,,,
"43,7 m²","8,5 tỷ",4 tầng,3 phòng,3 phòng,16.0502733551032,108.215048586314,"4,55 m","10,5 m",Đông - Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ
120 m²,"7,2 tỷ",3 tầng,3 phòng,4 phòng,16.0202338046833,108.226552254974,5 m,"7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
350 m²,20 tỷ,,3 phòng,,16.1065950832632,108.259134411378,,15 m,Tây - Bắc,Tây - Bắc,,
100 m²,"4,45 tỷ",3 tầng,2 phòng,3 phòng,16.0935726165771,108.12629699707,,"10,5 m",Tây - Nam,,Sổ đỏ/ Sổ hồng,
79 m²,"8,9 tỷ",3 tầng,,,16.0712115662431,108.191840870677,,"10,5 m",,,Sổ đỏ/ Sổ hồng,
90 m²,Thỏa thuận,5 tầng,8 phòng,8 phòng,16.0561160577168,108.244995049688,5 m,,Đông,Đông,Sổ đỏ/ Sổ hồng.,Đầy đủ
350 m²,"22,5 tỷ",2 tầng,4 phòng,,16.0299034118652,108.240165710449,15 m,"7,5 m",Đông,,,
153 m²,Thỏa thuận,,,,16.0507342672918,108.246419193349,,,,,,
168 m²,"23,2 tỷ",2 tầng,4 phòng,3 phòng,16.0693941587636,108.150909587467,"6,56 m",30 m,,,Sổ đỏ/ Sổ hồng,Cơ bản.
"102,5 m²","8,2 tỷ",2 tầng,3 phòng,3 phòng,16.0735773,108.241089,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
600 m²,320 tỷ,18 tầng,110 phòng,110 phòng,16.0574731,108.2465536,15 m,30 m,,,,
234 m²,Thỏa thuận,5 tầng,,,,,,,,,,
300 m²,Thỏa thuận,,,,16.0699536957891,108.243287978141,,,,,,
490 m²,Thỏa thuận,3 tầng,10 phòng,6 phòng,15.9991428431472,108.223789126626,18 m,,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
82 m²,"12,5 tỷ",3 tầng,,,16.0715606,108.2125613,,10 m,Bắc,,Sổ đỏ/ Sổ hồng,
"87,5 m²",Thỏa thuận,7 tầng,3 phòng,6 phòng,16.0693149807437,108.235696414736,5 m,55 m,Bắc,Bắc,Sổ đỏ/ Sổ hồng,
144 m²,"9,52 tỷ",4 tầng,3 phòng,3 phòng,16.0921192169189,108.225578308105,6 m,20 m,Đông - Nam,,Sổ đỏ/ Sổ hồng.,Bàn giao full mặt ngoài.
111 m²,"13,8 tỷ",5 tầng,15 phòng,15 phòng,16.0365163,108.2145199,7 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
155 m²,"10,8 tỷ",3 tầng,4 phòng,5 phòng,16.0980885,108.233485,"8,5 m","10,5 m",Đông - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,
152 m²,"34,5 tỷ",,,,16.0506115596563,108.246651397076,9 m,,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
350 m²,Thỏa thuận,1 tầng,3 phòng,3 phòng,16.1066089171712,108.259022161616,12 m,15 m,Tây - Bắc,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
156 m²,"7,2 tỷ",,5 phòng,,15.9843808825326,108.270143846646,8 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
150 m²,45 tỷ,7 tầng,,,16.0574836052526,108.246530600847,9 m,,,,,
180 m²,"12,8 tỷ",2 tầng,4 phòng,4 phòng,16.1065024,108.2573914,10 m,"7,5 m",Đông,,,
54 m²,"5,7 tỷ",3 tầng,3 phòng,3 phòng,16.0650916225446,108.215903508232,"5,8 m","5,5 m",Tây,,Sổ đỏ/ Sổ hồng,
120 m²,"9,7 tỷ",2 tầng,,,16.044595604898,108.23831134334,6 m,"7,5 m",Đông - Bắc,,Sổ đỏ/ Sổ hồng.,Đầy đủ
45 m²,2 tỷ,,1 phòng,1 phòng,16.0923728942871,108.126586914063,7 m,"7,5 m",Đông - Nam,Đông - Nam,,Đầy đủ
50 m²,"2,2 tỷ",,1 phòng,1 phòng,16.0923728942871,108.126586914063,,,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
70 m²,"12,9 tỷ",4 tầng,4 phòng,4 phòng,16.0516573459876,108.245309729111,5 m,105 m,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
"107,5 m²","5,6 tỷ",1 tầng,1 phòng,1 phòng,15.9926715142052,108.207642775928,5 m,15 m,Đông,Đông,Sổ đỏ/ Sổ hồng,
105 m²,"8,2 tỷ",3 tầng,3 phòng,3 phòng,16.0560212665028,108.165802544324,5 m,"7,5 m",Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng.,
44 m²,"8,5 tỷ",4 tầng,3 phòng,3 phòng,16.0503101,108.2152047,"4,5 m",10 m,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.
180 m²,42 tỷ,6 tầng,9 phòng,10 phòng,16.049110144213,108.247001491473,,,Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,
200 m²,25 tỷ,2 tầng,2 phòng,2 phòng,16.0370084,108.2199404,,15 m,Bắc,,,
90 m²,"13,5 tỷ",5 tầng,12 phòng,12 phòng,16.0404626919038,108.247216671255,5 m,33 m,Tây - Bắc,,Sổ đỏ/ Sổ hồng.,
315 m²,22 tỷ,3 tầng,4 phòng,4 phòng,16.0299034118652,108.240165710449,14 m,"7,5 m",Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
