Address,Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude
" Đường Lý Tự Trọng, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"," 5,3 tỷ ", 60 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,10m,4,,
" Đường Phạm Văn Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 4,45 tỷ ", 51 m2,Tây Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,10m,4,,
" Đường Lê Thạch, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 7,15 tỷ ", 120 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,24m,4,16.0549152,108.1724385
" Đường Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 8,5 tỷ ", 72 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,18m,2,16.0552021,108.209206
" Đường Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 8,5 tỷ ", 72 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,20m,2,16.0552021,108.209206
" Đường An Thượng 15, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 3,5 tỷ ", 45 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",10m,2,16.0477535,108.2417905
" Đường Đinh Lễ, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 3,65 tỷ ", 75 m2,Đông Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,15m,2,,
" Đường Bùi Dương Lịch, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 4,5 tỷ ", 72 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,18m,3,16.0907957,108.2355494
" Đường Ngô Quyền, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng"," 2,4 tỷ ", 62 m2,Tây Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,7m,8m,2,16.0935949,108.2440473
" Đường Cổ Mân 7, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"," 2,95 tỷ ", 75 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,15m,1,16.0898088,108.241552
" Đường Hải Triều, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"," 5,6 tỷ ", 130 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,8m,16m,2,16.0113965,108.2541779
" Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 5,6 tỷ ", 69 m2,Tây,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,6m,"11,5m",4,16.0510925,108.2362391
" Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 10,5 tỷ ", 170 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,7m",30m,5,16.021945,108.2518963
" Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng", 24 tỷ , 123 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"7,1m",17m,2,16.0514959,108.2191998
" Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 28 tỷ , 156 m2,Tây,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"7,8m",20m,2,16.0397362,108.219754
" Đường Đa Phước 2, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng", 7 tỷ , 100 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,16.0275075,108.2401025
" Đường Trần Thanh Mại, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 7,65 tỷ ", 75 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,15m,4,,
" Đường Hà Bổng, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 19,2 tỷ ", 198 m2,Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"7,5m",21m,5,16.0672041,108.2443275
" Đường Chu Văn An, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng", 19 tỷ , 124 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,9m,14m,3,16.056989,108.2180774
" Đường Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 7,2 tỷ ", 70 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"3,6m","19,6m",4,16.0243516,108.2508052
" Đường Đa Mặn 14, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 4,85 tỷ ", 81 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",18m,2,16.0293027,108.2435139
" Đường Bùi Tá Hán, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 9,5 tỷ ", 95 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m","21,5m",4,16.0295883,108.2417432
" Đường Đa Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 4,7 tỷ ", 90 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,3,16.0314615,108.2457864
" Đường Lê Hy Cát, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 5,3 tỷ ", 90 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",20m,2,16.0286962,108.2413517
" Đường Ngô Quyền, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng", 11 tỷ , 125 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,25m,3,16.0911135,108.2430679
" Đường Trung Lương, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 3,45 tỷ ", 110 m2,_,Nhà mặt tiền,---,---,---,2,16.0032879,108.2153693
" Đường Mai Lão Bạng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 3,75 tỷ ", 50 m2,Đông Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",10m,4,16.0843185,108.2200094
" Đường Lý Tự Trọng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 9,5 tỷ ", 105 m2,Tây Bắc,Nhà trong hẻm,---,5m,21m,5,16.078156,108.2150772
" Đường Thanh Thủy, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 8,8 tỷ ", 65 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m","14,8m",3,16.0834758,108.2142269
" Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 8,5 tỷ ", 42 m2,Tây,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,12m,4,16.0753408,108.21245
" Đường Nguyễn Thành Ý, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 5,5 tỷ ", 80 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,20m,3,16.0315643,108.2287936
" Đường Hải Hồ, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 6,5 tỷ ", 57 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,"16,5m",2,16.0803384,108.2154566
" Đường Nguyễn Chích, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 5,95 tỷ ", 75 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,3,16.0723676,108.1691148
" Đường Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng"," 4,8 tỷ ", 100 m2,Đông,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,7m,---,1,16.0658149,108.2389006
" Đường Đống Đa, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 3,8 tỷ ", 28 m2,Đông Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,4,16.0785524,108.2159741
" Đường Nguyễn Phước Lan, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 5,5 tỷ ", 122 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,3,16.0207856,108.2272606
" Đường Bà Huyện Thanh Quan, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 34 tỷ , 413 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,11m,---,2,16.0427332,108.2428481
" Đường Trường Sơn, Xã Hòa Nhơn, Huyện Hòa Vang, Đà Nẵng"," 4,05 tỷ ", 132 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,6m,---,3,15.9943466,108.1442823
" Đường Nhơn Hòa 5, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 3,4 tỷ ", 90 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,2,16.0471551,108.172333
" Đường Tú Quỳ, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 3,5 tỷ ", 87 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,2,16.0503508,108.1670166
" Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng", 148 tỷ , 105 m2,Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,---,2,16.0658589,108.2010178
" Đường Nguyễn Phước Lan, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 5,65 tỷ ", 110 m2,Đông Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,3,16.0207856,108.2272606
" Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 3,79 tỷ ", 65 m2,Tây Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,8m",14m,3,16.0594948,108.1680987
" Đường Phan Thanh, Phường Tân Chính, Quận Hải Châu, Đà Nẵng"," 3,2 tỷ ", 50 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"5,5m",9m,3,,
" Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 16,5 tỷ ", 107 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,22m,6,16.068177,108.2392192
" Đường Phan Thanh, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 3,4 tỷ ", 50 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"5,5m",9m,3,,
" 187 Đường Mai Văn Ngọc, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"," 3,35 tỷ ", 105 m2,Đông Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,21m,2,,
" Đường Trần Thanh Trung, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"," 5,9 tỷ ", 81 m2,Đông,Nhà mặt tiền,---,"4,5m",18m,3,16.0696966,108.1767887
" Đường Tôn Thất Tùng, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"," 7,9 tỷ ", 90 m2,Bắc,Nhà mặt tiền,---,"4,5m",20m,3,16.0579292,108.2114082
" Đường Hòa Minh 8, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 3,7 tỷ ", 81 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",18m,2,16.0811599,108.1636578
" Đường Bùi Lâm, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng", 3 tỷ , 56 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,14m,2,16.0858863,108.2331976
" Đường Lê Văn Miến, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng", 26 tỷ , 386 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,15m,26m,2,16.0871049,108.1554413
" Đường Phan Triêm, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 3,8 tỷ ", 96 m2,Bắc,Nhà mặt tiền,---,5m,"19,5m",2,,
" Đường Hồ Xuân Hương, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng", 15 tỷ , 90 m2,Tây Bắc,Nhà mặt tiền,---,5m,18m,5,16.0394264,108.2458149
" Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 7,7 tỷ ", 81 m2,Đông Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",18m,3,16.0578969,108.2434351
" Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng", 14 tỷ , 85 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,17m,2,16.0839273,108.2377245
" Đường Cô Giang, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng", 16 tỷ , 80 m2,Tây Bắc,Nhà mặt tiền,---,5m,16m,1,16.062005,108.2217525
" Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng", 3 tỷ , 32 m2,Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"3,2m",10m,3,16.0674661,108.1932536
" Đường Lê Chân, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 5,1 tỷ ", 80 m2,Đông Nam,Nhà mặt tiền,---,5m,16m,2,16.0856651,108.2335828
" Đường Đa Mặn 14, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 4,85 tỷ ", 81 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",18m,2,16.0293027,108.2435139
" Đường Bùi Huy Bích, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 3,5 tỷ ", 72 m2,Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,18m,1,16.0931073,108.2313408
" Đường Mai Lão Bạng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 7,9 tỷ ", 93 m2,Đông Nam,Nhà mặt tiền,---,"7,8m",13m,4,16.0843185,108.2200094
" 123 Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng", 84 triệu / m2  , 81 m2,Tây,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,61m","6,8m",3,16.0629158,108.1891067
" Đường Lý Tự Trọng, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"," 23,4 tỷ ", 96 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,19m,1,16.077247,108.2196748
" Đường Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 5,95 tỷ ", 100 m2,_,Nhà mặt tiền,---,---,---,3,16.0333361,108.2230855
" Đường Lê Văn Duyệt, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 13,7 tỷ ", 120 m2,_,Nhà mặt tiền,---,6m,---,3,16.0889,108.2283714
" 36 Đường Lê Hữu Kiều, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng", 38 tỷ , 390 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,15m,26m,7,16.0957649,108.231006
" Đường Lý Nhật Quang., Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 12,8 tỷ ", 162 m2,_,Nhà mặt tiền,---,"6,7m",---,4,16.0975965,108.2321163
" 668 Đường Hóa Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 13,1 tỷ ", 120 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,6m,20m,4,,
" Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 3,6 tỷ ", 57 m2,_,Nhà trong hẻm,---,"6,5m",0m,2,16.0454541,108.2183326
" Đường Đa Mặn, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 4,95 tỷ ", 81 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",20m,2,16.0288963,108.2453488
" Đường An Mỹ, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"," 5,2 tỷ ", 56 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,14m,2,16.0644931,108.2310416
" Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng", 11 tỷ , 113 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"6,4m","17,8m",2,16.068177,108.2392192
" Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 16,5 tỷ ", 107 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,"21,4m",6,16.068177,108.2392192
" Đường Quán Khái, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"," 3,15 tỷ ", 67 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",15m,2,15.9889448,108.253056
" Đường Sơn Thủy Đông, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"," 7,9 tỷ ", 100 m2,Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,5,16.0139482,108.2561801
" Đường Dã Tượng, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"," 5,4 tỷ ", 90 m2,Đông Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",20m,2,16.0901971,108.2417282
" Đường Mỹ Đa Tây 10, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 4,8 tỷ ", 105 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,21m,2,16.0347723,108.2437771
" Đường Nguyễn Mậu Tài, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng", 9 tỷ , 135 m2,Đông Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,27m,5,16.0202118,108.2268303
" Đường Nước Mặn 2, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 5,1 tỷ ", 95 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,19m,2,16.0217255,108.2443651
" Đường Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 3,9 tỷ ", 72 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,25m",14m,1,16.026652,108.2096705
" Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 10,5 tỷ ", 171 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,7m",30m,6,16.021945,108.2518963
" Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 9,5 tỷ ", 90 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,3,16.0820815,108.231948
" Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng", 14 tỷ , 93 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,4,16.068177,108.2392192
" Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 6,5 tỷ ", 80 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,16m,2,16.0510925,108.2362391
" Đường Phú Lộc 16, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 4,15 tỷ ", 83 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,"16,6m",1,16.0720792,108.1719708
" Đường Đào Công Soạn, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"," 2,3 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",20m,---,16.0994036,108.1386853
" Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 3,5 tỷ ", 68 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,"13,5m",3,16.0635334,108.1892879
" Đường Bình Thái 4, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"," 2,85 tỷ ", 61 m2,Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,12m,2,16.0112872,108.1999469
" Đường Hòa Minh 3, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 3,49 tỷ ", 72 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",16m,2,16.0825294,108.1617944
" Đường Bình Hòa 1, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 3,3 tỷ ", 60 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,12m,1,16.0254453,108.2138159
" Đường An Mỹ, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"," 5,2 tỷ ", 56 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,14m,2,16.0644931,108.2310416
" Đường Hoàng Văn Thụ, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng"," 4,1 tỷ ", 48 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",12m,2,16.062964,108.2199329
" Đường Hoàng Dư Khương, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 5,8 tỷ ", 118 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,24m,3,16.0266202,108.2119015
" Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 6,4 tỷ ", 81 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,16m,2,16.0567276,108.244559
" Đường Tân An 2, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 6,1 tỷ ", 75 m2,Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",---,3,16.0383691,108.212043
" Đường An Mỹ, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"," 4,8 tỷ ", 56 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,14m,2,16.0644931,108.2310416
" Đường Nhơn Hòa 19, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 3,15 tỷ ", 113 m2,Đông Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,23m,1,16.0440402,108.170996
" Đường Đống Đa, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"," 5,39 tỷ ", 90 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",21m,2,16.0779948,108.2168512
" Đường Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 6,9 tỷ ", 100 m2,Đông Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,1m",24m,3,16.0517207,108.2401221
" Đường An Mỹ, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"," 4,8 tỷ ", 52 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,14m,2,16.0644931,108.2310416
" Đường Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 3,5 tỷ ", 68 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,"13,6m",3,16.0635334,108.1892879
" Đường 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 4,2 tỷ ", 78 m2,Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"5,2m",12m,2,,
" Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"," 2,69 tỷ ", 82 m2,Tây Bắc,Nhà trong hẻm,---,"5,6m",15m,2,16.0660304,108.182963
" Đường Ngô Trí Hòa, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 5,8 tỷ ", 72 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,18m,2,16.0909323,108.2337503
" Đường Hoàng Sĩ Khải, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng", 7 tỷ , 100 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,2,16.0754406,108.2318224
" Đường Nguyễn Văn Huề, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"," 1,99 tỷ ", 67 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,1,16.0690991,108.1765516
" Đường Trần Khát Chân, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"," 4,95 tỷ ", 100 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,16.0877036,108.2406103
" Đường Phan Bôi, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 5,5 tỷ ", 86 m2,Tây,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,7m",18m,2,16.0690147,108.2352154
" Đường Nguyễn Đức Trung, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 3,05 tỷ ", 80 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,20m,3,16.0659224,108.1886334
" Đường Lê Đình Lý, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 6,8 tỷ ", 130 m2,Tây Nam,Nhà mặt tiền,---,"5,6m",18m,2,16.0557495,108.2097934
" Đường Tô Ngọc Vân, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 5,5 tỷ ", 54 m2,_,Nhà trong hẻm,---,5m,"10,8m",3,16.0624646,108.2111486
" Đường Đinh Công Tráng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 6,55 tỷ ", 195 m2,Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,"14,5m",3,16.0887725,108.2170944
" Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 3,69 tỷ ", 150 m2,Tây Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,3m","17,5m",2,16.0753408,108.21245
" Đường Lê Cao Lãng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 4,65 tỷ ", 100 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,,
" Đường Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 3,79 tỷ ", 65 m2,_,Nhà mặt tiền,---,"4,8m",---,3,16.0594948,108.1680987
" Đường Mẹ Hiền, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"," 3,99 tỷ ", 128 m2,Tây Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,7m,19m,2,16.0696175,108.1775451
" Đường Đống Đa, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 4,2 tỷ ", 186 m2,Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,7m,9m,3,16.0785524,108.2159741
" Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"," 3,99 tỷ ", 130 m2,Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"5,5m",12m,2,16.0751042,108.2073603
